Speed1,E1,N1,Speed2,Alt2,E2,N2,U2,IVS1
17.526607770259382,21488.499593694392,67420.04522240753,15.0359999854948,310.6750000014411,21508.20036563261,67473.79588699213,-231.1461773295497,51.64730874240159
17.564676657577092,21487.93492745089,67418.37617353951,15.129999989769995,310.65700000289297,21507.64507048304,67472.39334859588,-231.1474479100119,51.90082555423734
17.6655077662012,21487.37026089933,67416.70712471988,15.20299998874122,310.63500000295926,21507.08983848341,67470.96853881484,-231.1524833278313,52.13355003530872
17.740102207582645,21486.80565803349,67415.0195526351,15.308999983735683,310.61500000205274,21506.52683410904,67469.54372366091,-231.1554927707693,52.38111771822657
17.866655545380308,21486.228090618508,67413.33193627621,15.424999987610002,310.6000000028133,21505.95610587948,67468.10782039315,-231.1533587934877,52.620203253936864
17.88517555295454,21485.663487124944,67411.6443642924,15.49699999077304,310.5740000030603,21505.385340363024,67466.67180064405,-231.1622245115529,52.85485648412234
17.957712206428944,21485.085983065648,67409.93822472593,15.585999984999937,310.55400000331764,21504.80689277331,67465.21358884535,-231.164829259255,53.087989897691976
18.08375109756423,21484.508542665528,67408.21356188976,15.693999990525224,310.52700000244664,21504.236200215262,67463.75532956255,-231.17446042278877,53.341228597802456
18.16297554354391,21483.94400220998,67406.50746673986,15.75099998693426,310.51600000208765,21503.65004193938,67462.28607208625,-231.16792241384385,53.55725497523882
18.263292212092427,21483.366625149123,67404.76428069433,15.891999982588734,310.4910000035923,21503.07165355695,67460.80557844006,-231.1752927730957,53.80467319646655
18.31576554702761,21482.789247757133,67403.02109469657,15.976999992454774,310.4680000027123,21502.48553118962,67459.31396489902,-231.18051957979543,54.03917183096095
18.39961998975569,21482.21187003921,67401.27790875339,16.049999984463618,310.450000001941,21501.899425366675,67457.82240438886,-231.18074709628775,54.27386593032456
18.45929554769633,21481.62152772619,67399.53467855182,16.16999999254664,310.43500000271547,21501.3133677795,67456.31976118797,-231.177857589033,54.50253051810683
18.52720221291285,21481.04421331773,67397.77296939954,16.18999998935211,310.4120000023988,21500.727321407383,67454.80591877799,-231.18285039124248,54.733921295354136
18.61002776262333,21480.466962552506,67395.99273697847,16.332999984852677,310.40000000169084,21500.141388603668,67453.26996387841,-231.17660907332476,54.96206536925429
18.730407766450828,21479.876683204795,67394.23098362419,16.397999988121178,310.3840000020288,21499.555403630544,67451.74508120562,-231.17448553666856,55.18752715977885
18.772592217677108,21479.286531453385,67392.43218368733,16.524999985900937,310.3710000017891,21498.97732259309,67450.18691338098,-231.1690362610153,55.419145009534034
18.847701093714488,21478.696315388683,67390.65190712307,16.588999991887892,310.3550000024144,21498.39141387365,67448.63980176476,-231.16667837273587,55.64126737183092
18.988658876618302,21478.10616294737,67388.85310729915,16.668999988916358,310.3380000017624,21497.821136090963,67447.07050377032,-231.16513857721503,55.86499343475028
